Word,GD,TRT,FFD,GPT,nFix,MPS
happy,111.11111111111111,141.14814814814815,106.25925925925925,129.88888888888889,1.2962962962962963,3232.7901234567903
boy,97.55555555555556,97.55555555555556,97.55555555555556,113.0,1.0,3377.8888888888887
insisted,134.66666666666666,148.2,115.26666666666667,134.66666666666666,1.3333333333333333,3254.7
must,119.88888888888889,119.88888888888889,105.55555555555556,119.88888888888889,1.2222222222222223,3313.722222222222
experimentation,123.0,174.8125,104.6875,206.4375,1.625,3245.6041666666665
awry,176.75,197.125,120.875,830.375,1.5,3299.458333333333
rae,118.83333333333333,138.66666666666666,105.16666666666667,129.08333333333334,1.1666666666666667,3327.375
massapequa,168.28571428571428,218.92857142857142,116.42857142857143,239.28571428571428,1.8571428571428572,3331.3869047619046
oldest,131.66666666666666,160.44444444444446,131.66666666666666,131.66666666666666,1.3333333333333333,3165.7037037037035
brothers,140.68421052631578,211.73684210526315,116.10526315789474,223.05263157894737,1.6842105263157894,3187.8771929824566
clara,273.2857142857143,335.0,170.71428571428572,273.2857142857143,2.2857142857142856,3465.9857142857145
blandick,125.07692307692308,224.76923076923077,117.23076923076923,231.30769230769232,1.6153846153846154,3191.576923076923
hong,105.125,213.625,105.125,217.25,2.0,3343.28125
kong,88.0,175.2,88.0,247.6,2.0,3488.85
twentieth,103.83333333333333,150.91666666666666,95.75,196.58333333333334,1.5,3210.3333333333335
portrayl,113.44444444444444,139.22222222222223,106.44444444444444,181.11111111111111,1.4444444444444444,3088.203703703704
auntie,144.6,188.2,131.3,193.6,1.4,3211.4
em,123.0,160.5,123.0,193.0,1.5,2942.805555555556
wizard,116.57142857142857,143.28571428571428,105.0,594.1428571428571,1.4285714285714286,3220.3571428571427
oz,76.0,76.0,76.0,3109.0,1.0,3049.0
financier,151.71428571428572,232.78571428571428,141.0,193.35714285714286,1.5,3438.6428571428573
conservationist,187.83333333333334,204.0,123.25,397.0,1.5833333333333333,3288.680555555555
erasmus,180.0,279.72727272727275,163.9090909090909,180.0,1.9090909090909092,3357.242424242424
trained,143.0,168.92857142857142,107.5,170.92857142857142,1.5714285714285714,3307.1785714285716
extensively,116.58333333333333,166.83333333333334,107.5,148.33333333333334,1.5,3219.013888888889
botany,160.27272727272728,219.36363636363637,138.1818181818182,454.6363636363636,1.5454545454545454,3306.090909090909
poetry,136.57142857142858,242.85714285714286,113.85714285714286,623.7142857142857,1.4285714285714286,3414.3214285714284
devastated,113.78571428571429,189.21428571428572,106.42857142857143,149.5,1.5,3317.726190476191
birthday,165.73333333333332,209.2,116.53333333333333,192.66666666666666,1.8,3306.566666666666
own,166.5,166.5,166.5,166.5,1.0,3612.5
represented,148.06666666666666,269.93333333333334,111.66666666666667,199.4,2.066666666666667,3334.5888888888885
continental,138.85714285714286,171.92857142857142,103.64285714285714,185.28571428571428,1.6428571428571428,3251.1428571428573
federal,123.96296296296296,164.55555555555554,118.92592592592592,176.2962962962963,1.4814814814814814,3256.0102880658437
representative,124.27272727272727,194.54545454545453,102.27272727272727,237.8181818181818,1.8181818181818181,3170.075757575758
kristen,133.75,228.8125,120.625,133.75,1.625,3322.7291666666665
pfaff,129.75,260.4166666666667,112.41666666666667,152.25,2.0,3239.480158730159
bass,117.6470588235294,123.82352941176471,117.6470588235294,165.64705882352942,1.0588235294117647,3193.029411764706
hole,117.05555555555556,155.55555555555554,112.0,587.8888888888889,1.3888888888888888,3171.6111111111113
talented,136.8,194.0,110.06666666666666,180.13333333333333,1.8666666666666667,3299.744444444444
superb,149.5,180.91666666666666,124.5,212.08333333333334,1.5833333333333333,3294.9166666666665
reason,159.9,165.4,98.6,166.6,1.7,3151.525
album,107.57142857142857,122.57142857142857,107.57142857142857,190.71428571428572,1.1428571428571428,3175.285714285714
live,94.89473684210526,129.89473684210526,94.89473684210526,225.68421052631578,1.3157894736842106,3334.547368421053
through,126.71428571428571,140.57142857142858,99.14285714285714,440.42857142857144,1.4285714285714286,3158.3571428571427
coached,128.5,383.0,116.25,191.5,3.0625,3361.4038194444447
winston-salem,166.23529411764707,381.47058823529414,101.88235294117646,277.29411764705884,3.411764705882353,3348.7378151260505
compiling,122.1875,218.6875,112.0,561.125,2.0,3470.258333333333
828-447,125.1875,278.6875,125.1875,728.4375,1.9375,3312.34375
emerson,103.08333333333333,164.16666666666666,103.08333333333333,120.66666666666667,1.4166666666666667,3532.7916666666665
bob,93.22222222222223,161.33333333333334,93.22222222222223,93.22222222222223,1.3333333333333333,3354.703703703704
clampett,133.08333333333334,228.08333333333334,113.38333333333334,137.33333333333334,1.8,3292.1661616161614
1913–may,122.33333333333333,267.8333333333333,98.5,346.0,1.8333333333333333,3340.3611111111113
animator,131.71428571428572,188.07142857142858,109.21428571428571,198.64285714285714,1.6428571428571428,3347.75
puppeteer,139.52941176470588,146.11764705882354,105.23529411764706,177.8235294117647,1.5294117647058822,3245.1078431372553
looney,104.92307692307692,104.92307692307692,104.92307692307692,148.23076923076923,1.0,3280.923076923077
tunes,93.41666666666667,93.41666666666667,93.41666666666667,121.25,1.0,3191.8333333333335
cartoons,141.93333333333334,167.93333333333334,128.8,141.93333333333334,1.4,3233.1888888888884
bros,104.875,104.875,104.875,122.75,1.0,3443.5
beany,149.87878787878788,189.21212121212122,126.12121212121212,262.5151515151515,1.4242424242424243,3239.4494949494947
screen,126.23529411764706,250.35294117647058,112.17647058823529,231.94117647058823,2.176470588235294,3264.5686274509803
gems,124.06666666666666,194.13333333333333,109.66666666666667,193.53333333333333,1.9333333333333333,3307.302222222222
gagman,165.33333333333334,219.33333333333334,122.75,226.58333333333334,1.8333333333333333,3382.625
attentions,141.33333333333334,154.66666666666666,95.66666666666667,280.44444444444446,1.6666666666666667,3193.8888888888887
puppet,94.5,104.8,94.5,149.7,1.1,3170.1
frontman,130.5,351.8125,114.3125,163.4375,2.6875,3232.291666666667
spiritual,124.875,240.25,124.875,457.4375,1.8125,3266.578125
animated,134.0,225.46666666666667,119.4,144.4,1.8666666666666667,3291.651851851852
version,111.94117647058823,154.7058823529412,102.05882352941177,156.11764705882354,1.588235294117647,3259.529411764706
cecil,81.0,115.07692307692308,81.0,149.15384615384616,1.3076923076923077,3307.6153846153848
abc,118.11111111111111,164.96296296296296,107.85185185185185,234.92592592592592,1.4074074074074074,3181.472222222222
aid,91.3076923076923,103.3076923076923,91.3076923076923,131.07692307692307,1.1538461538461537,3272.5
aunt,137.63636363636363,137.63636363636363,117.45454545454545,137.63636363636363,1.2727272727272727,3301.2272727272725
designed,99.9375,99.9375,99.9375,99.9375,1.0,3238.3125
mickey,90.0,98.14285714285714,90.0,160.14285714285714,1.0714285714285714,3280.535714285714
mouse,103.14285714285714,117.85714285714286,99.21428571428571,103.14285714285714,1.2142857142857142,3333.3928571428573
dolls,150.73333333333332,170.06666666666666,150.73333333333332,196.8,1.1333333333333333,3260.2
walt,113.08333333333333,197.83333333333334,108.58333333333333,409.8333333333333,1.6666666666666667,3240.1666666666674
disney,101.83333333333333,101.83333333333333,101.83333333333333,286.0,1.0,3510.1666666666665
teaching,160.125,199.125,143.5,191.875,1.5625,3183.4322916666665
theory,105.5,138.28571428571428,98.42857142857143,180.92857142857142,1.2857142857142858,3092.9761904761904
workshop,139.6,149.3,131.3,177.2,1.2,3164.15
1940s,179.86666666666667,224.2,162.06666666666666,179.86666666666667,1.4666666666666666,3137.277777777778
arturo,140.57142857142858,196.35714285714286,105.28571428571429,169.35714285714286,1.6428571428571428,3250.6428571428573
toscanini,139.28571428571428,163.64285714285714,120.35714285714286,231.64285714285714,1.3571428571428572,3197.3571428571427
nbc,142.4102564102564,170.10256410256412,127.48717948717949,214.48717948717947,1.435897435897436,3259.6004273504273
symphony,188.91666666666666,214.08333333333334,140.75,249.0,1.5833333333333333,3327.4583333333335
orchestra,115.5,115.5,92.75,740.5,1.125,3291.0625
dr,93.28571428571429,122.57142857142857,93.28571428571429,93.28571428571429,1.2857142857142858,3494.8571428571427
garret,148.25,188.125,128.625,193.4375,1.625,3245.1614583333335
macy,137.46153846153845,162.69230769230768,128.3846153846154,154.69230769230768,1.3076923076923077,3250.653846153846
crossing,143.4,242.86666666666667,131.8,505.1333333333333,2.0,3306.5222222222224
around,129.5,169.5,125.16666666666667,129.5,1.4166666666666667,3331.75
performance,115.17647058823529,245.11764705882354,93.23529411764706,148.8235294117647,2.5294117647058822,3222.8179271708686
saturday,122.82352941176471,213.05882352941177,99.88235294117646,122.82352941176471,2.235294117647059,3262.6098039215685
love,148.7,193.05,131.35,244.65,1.6,3258.825
frances,133.42857142857142,220.78571428571428,127.5,316.7857142857143,1.7857142857142858,3317.9511904761903
bean,117.5,162.13636363636363,100.86363636363636,240.9090909090909,1.3181818181818181,3278.924242424242
briefly,156.875,225.5,130.5625,189.3125,1.8125,3293.098958333333
fbi,115.46153846153847,129.0,105.23076923076923,292.61538461538464,1.3076923076923077,3295.6923076923076
practice,129.8,161.9,123.7,443.3,1.4,3344.325
ronald,105.5,121.2,105.5,502.6,1.2,3150.4
held,86.53846153846153,106.07692307692308,86.53846153846153,155.46153846153845,1.1538461538461537,3291.3076923076924
positions,136.25,142.125,116.0,136.25,1.3125,3184.78125
rand,111.83333333333333,127.33333333333333,107.41666666666667,139.91666666666666,1.1666666666666667,3130.2083333333335
consulted,125.46666666666667,291.6666666666667,125.46666666666667,177.73333333333332,2.2666666666666666,3279.988888888889
contractor,168.0,208.47058823529412,135.76470588235293,210.58823529411765,1.6470588235294117,3186.107843137255
northrop,164.4375,183.0,130.1875,254.375,1.4375,3220.0520833333335
grumman,156.125,195.625,133.3125,585.1875,1.5,3284.7083333333335
pentagon,162.52941176470588,226.23529411764707,129.58823529411765,162.52941176470588,1.9411764705882353,3174.981092436975
perle,142.14285714285714,168.57142857142858,125.71428571428571,1190.857142857143,1.2857142857142858,3050.9285714285716
unusual,215.6875,263.625,125.0625,229.375,1.9375,3218.8125
middle,104.0,169.3846153846154,104.0,161.3846153846154,1.5384615384615385,3265.012820512821
thought,133.5625,146.5,104.6875,133.5625,1.375,3283.53125
looked,121.2,146.06666666666666,106.6,121.2,1.4666666666666666,3270.4222222222224
like,123.16666666666667,168.33333333333334,99.5,142.83333333333334,1.5,3420.944444444444
sonogram,153.41176470588235,176.0,91.82352941176471,230.11764705882354,1.6470588235294117,3198.764705882353
accounting,143.4375,186.375,121.875,156.5,1.5625,3220.427083333333
price,100.6923076923077,116.92307692307692,100.6923076923077,199.69230769230768,1.1538461538461537,3157.269230769231
waterhouse,142.25,165.6875,121.125,169.0,1.4375,3169.854166666667
francisco,90.5,132.58333333333334,90.5,130.58333333333334,1.4166666666666667,3289.3416666666667
taught,131.21428571428572,190.42857142857142,120.07142857142857,153.07142857142858,1.6428571428571428,3208.2738095238096
hb,105.91666666666667,144.08333333333334,105.91666666666667,200.66666666666666,1.25,3375.7916666666665
studios,133.8,179.53333333333333,106.86666666666666,206.06666666666666,1.6666666666666667,3295.6600000000003
starting,113.44444444444444,142.55555555555554,104.88888888888889,113.44444444444444,1.4444444444444444,3471.9166666666665
co-founder,153.8,167.6,119.5,153.8,1.6,3245.95
berghof,113.25,163.875,95.75,127.625,1.75,3221.975
investment,116.64285714285714,138.71428571428572,98.28571428571429,131.92857142857142,1.4285714285714286,3197.1428571428573
banking,129.8,171.26666666666668,129.8,134.26666666666668,1.2666666666666666,3197.366666666667
g,111.44444444444444,117.0,111.44444444444444,177.88888888888889,1.1111111111111112,3208.9444444444443
illinois,150.11111111111111,150.11111111111111,116.11111111111111,150.11111111111111,1.3333333333333333,3017.0555555555557
re-elected,154.88888888888889,154.88888888888889,137.88888888888889,154.88888888888889,1.2222222222222223,3057.6111111111113
baker,129.73333333333332,179.4,121.13333333333334,129.73333333333332,1.4,3267.25
joined,116.27777777777777,151.61111111111111,103.14814814814815,132.74074074074073,1.3888888888888888,3218.0493827160494
mcclure,199.76470588235293,296.8235294117647,138.1764705882353,231.47058823529412,2.3529411764705883,3141.747058823529
pioneer,152.92857142857142,181.57142857142858,123.64285714285714,187.35714285714286,1.7142857142857142,3193.815476190476
muckraking,217.21428571428572,280.0,120.07142857142857,264.0,2.142857142857143,3219.1904761904766
quickly,141.54545454545453,173.8181818181818,113.81818181818181,180.72727272727272,1.2727272727272727,3303.409090909091
along,109.42857142857143,109.42857142857143,109.42857142857143,109.42857142857143,1.0,2988.4285714285716
steffens,122.875,154.625,109.875,208.25,1.375,3248.25
ida,136.33333333333334,136.33333333333334,136.33333333333334,227.5,1.0,3297.5
tarbell,150.33333333333334,150.33333333333334,96.66666666666667,794.5555555555555,1.3333333333333333,3049.4444444444443
noted,138.06666666666666,171.0,138.06666666666666,138.06666666666666,1.3333333333333333,3208.7166666666667
personality,160.57142857142858,169.0,127.42857142857143,186.28571428571428,1.4285714285714286,3234.214285714286
dramatically,125.0625,125.0625,114.9375,125.0625,1.125,3241.03125
withdrawn,112.71428571428571,131.0,98.14285714285714,301.7857142857143,1.2142857142857142,3197.0
job,89.88235294117646,104.47058823529412,89.88235294117646,89.88235294117646,1.1176470588235294,3057.1176470588234
busboy,154.9375,183.5,120.5,182.0625,1.5625,3287.8125
disco,157.7,192.8,157.7,251.5,1.3,3343.35
studio,168.45454545454547,219.54545454545453,116.0909090909091,285.0,1.8181818181818181,3408.890909090909
career-ending,225.0,327.0625,122.8125,293.1875,2.875,3245.335416666667
injury,106.28571428571429,142.92857142857142,106.28571428571429,116.42857142857143,1.1428571428571428,3157.6785714285716
clemson,171.93333333333334,247.93333333333334,130.6,171.93333333333334,1.8666666666666667,3228.661111111111
highly,137.2,171.6,122.0,149.06666666666666,1.4666666666666666,3215.5833333333335
influential,130.79310344827587,196.0344827586207,106.65517241379311,248.24137931034483,1.7241379310344827,3302.1471264367815
popularizing,122.29411764705883,159.64705882352942,114.0,122.29411764705883,1.411764705882353,3214.794117647059
grunge,148.71428571428572,235.07142857142858,117.0,309.92857142857144,1.7142857142857142,3271.1142857142854
prestigious,171.86666666666667,207.46666666666667,122.86666666666666,171.86666666666667,1.8,3292.3333333333335
wall,127.0,149.1818181818182,127.0,127.0,1.1818181818181819,3208.1212121212125
street,119.0,151.5,101.5,119.0,1.625,3180.34375
carter,108.79166666666667,156.25,100.66666666666667,289.5833333333333,1.4583333333333333,3229.4125
ledyard,127.7,127.7,114.5,649.9,1.1,3091.6
milburn,114.1,134.0,114.1,114.1,1.3,3199.1
dealing,127.0,189.44444444444446,106.44444444444444,127.0,1.5555555555555556,3061.657407407407
inherited,128.4375,353.9375,110.9375,135.75,2.9375,3266.6745535714285
stock,146.68965517241378,247.41379310344828,126.65517241379311,326.0344827586207,2.0689655172413794,3243.3137931034485
exchange,101.75,217.5,96.33333333333333,1202.0,1.8333333333333333,3374.0499999999997
